3000	9
3001	15
3002	19
3003	14
3004	14
3005	18
3006	19
3007	6
3008	5
3009	10
3010	10
3011	2
3012	11
3013	15
3014	13
3015	11
3016	5
3017	1
3018	6
3019	5
3020	14
3021	2
3022	16
3023	6
3024	2
3025	14
3026	7
3027	18
3028	8
3029	14
3030	17
3031	5
3032	3
3033	12
3034	1
3035	1
3036	15
3037	12
3038	13
3039	17
3040	19
3041	6
3042	13
3043	3
3044	15
3045	1
3046	11
3047	16
3048	13
3049	15
3050	6
3051	11
3052	5
3053	17
3054	4
3055	17
3056	7
3057	11
3058	15
3059	1
3060	13
3061	3
3062	19
3063	19
3064	13
3065	18
3066	3
3067	11
3068	10
3069	5
3070	19
3071	19
3072	17
3073	5
3074	11
3075	7
3076	4
3077	19
3078	15
3079	18
3080	6
3081	1
3082	18
3083	3
3084	13
3085	14
3086	17
3087	14
3088	7
3089	16
3090	3
3091	19
3092	10
3093	6
3094	8
3095	7
3096	19
3097	2
3098	3
3099	14
3100	2
3101	12
3102	14
3103	3
3104	7
3105	18
3106	5
3107	19
3108	11
3109	6
3110	15
3111	13
3112	3
3113	12
3114	14
3115	6
3116	12
3117	13
3118	5
3119	3
3120	15
3121	10
3122	15
3123	8
3124	10
3125	15
3126	2
3127	17
3128	17
3129	3
3130	4
3131	5
3132	14
3133	7
3134	17
3135	14
3136	2
3137	19
3138	15
3139	2
3140	16
3141	8
3142	17
3143	12
3144	14
3145	15
3146	18
3147	10
3148	8
3149	13
3150	1
3151	10
3152	1
3153	6
3154	18
3155	5
3156	19
3157	14
3158	1
3159	17
3160	14
3161	19
3162	14
3163	3
3164	7
3165	7
3166	16
3167	17
3168	14
3169	15
3170	1
3171	13
3172	10
3173	11
3174	7
3175	17
3176	2
3177	3
3178	15
3179	5
3180	19
3181	11
3182	11
3183	3
3184	17
3185	1
3186	18
3187	1
3188	18
3189	8
3190	11
3191	18
3192	7
3193	5
3194	1
3195	5
3196	7
3197	16
3198	3
3199	14
3200	15
3201	8
3202	17
3203	13
3204	6
3205	1
3206	19
3207	18
3208	16
3209	4
3210	10
3211	14
3212	1
3213	2
3214	11
3215	8
3216	5
3217	15
3218	1
3219	19
3220	16
3221	1
3222	15
3223	15
3224	5
3225	11
3226	2
3227	12
3228	19
3229	2
3230	12
3231	5
3232	2
3233	13
3234	1
3235	8
3236	2
3237	15
3238	15
3239	12
3240	19
3241	15
3242	5
3243	16
3244	10
3245	19
3246	2
3247	17
3248	14
3249	11
3250	3
3251	13
3252	7
3253	17
3254	19
3255	8
3256	19
3257	17
3258	18
3259	6
3260	2
3261	5
3262	13
3263	1
3264	19
3265	1
3266	7
3267	12
3268	14
3269	16
3270	4
3271	4
3272	11
3273	19
3274	19
3275	4
3276	15
3277	12
3278	1
3279	19
3280	18
3281	15
3282	2
3283	1
3284	7
3285	6
3286	3
3287	19
3288	17
3289	15
3290	4
3291	15
3292	4
3293	4
3294	12
3295	1
3296	11
3297	1
3298	10
3299	10
3300	11
3301	17
3302	11
3303	18
3304	14
3305	15
3306	14
3307	7
3308	17
3309	9
3310	16
3311	7
3312	1
3313	18
3314	17
3315	18
3316	9
3317	2
3318	5
3319	14
3320	12
3321	14
3322	10
3323	15
3324	18
3325	1
3326	17
3327	19
3328	3
3329	14
3330	17
3331	17
3332	1
3333	2
3334	17
3335	1
3336	1
3337	2
3338	18
3339	2
3340	14
3341	11
3342	17
3343	18
3344	17
3345	18
3346	15
3347	1
3348	12
3349	3
3350	4
3351	10
3352	7
3353	3
3354	15
3355	12
3356	18
3357	18
3358	17
3359	5
3360	1
3361	17
3362	6
3363	17
3364	3
3365	14
3366	1
3367	18
3368	5
3369	5
3370	3
3371	19
3372	4
3373	3
3374	12
3375	5
3376	7
3377	17
3378	5
3379	10
3380	18
3381	15
3382	15
3383	6
3384	8
3385	9
3386	12
3387	18
3388	3
3389	13
3390	5
3391	14
3392	14
3393	1
3394	7
3395	18
3396	15
3397	16
3398	12
3399	2
3400	2
3401	15
3402	8
3403	11
3404	2
3405	3
3406	8
3407	2
3408	5
3409	16
3410	5
3411	2
3412	1
3413	16
3414	5
3415	5
3416	10
3417	12
3418	11
3419	12
3420	16
3421	14
3422	3
3423	19
3424	14
3425	8
3426	19
3427	12
3428	7
3429	10
3430	14
3431	4
3432	18
3433	5
3434	14
3435	4
3436	14
3437	18
3438	17
3439	5
3440	12
3441	3
3442	13
3443	11
3444	1
3445	2
3446	17
3447	16
3448	17
3449	14
3450	19
3451	18
3452	17
3453	7
3454	10
3455	19
3456	4
3457	13
3458	11
3459	7
3460	18
3461	14
3462	1
3463	1
3464	2
3465	15
3466	5
3467	7
3468	6
3469	14
3470	2
3471	8
3472	15
3473	16
3474	17
3475	18
3476	1
3477	11
3478	5
3479	19
3480	15
3481	17
3482	3
3483	15
3484	11
3485	10
3486	15
3487	11
3488	6
3489	15
3490	12
3491	15
3492	12
3493	13
3494	14
3495	11
3496	13
3497	4
3498	12
3499	14
3500	11
3501	19
3502	5
3503	15
3504	2
3505	4
3506	8
3507	19
3508	11
3509	2
3510	3
3511	18
3512	14
3513	5
3514	5
3515	13
3516	1
3517	16
3518	17
3519	7
3520	11
3521	18
3522	5
3523	16
3524	17
3525	2
3526	9
3527	12
3528	4
3529	18
3530	17
3531	17
3532	12
3533	17
3534	18
3535	11
3536	15
3537	18
3538	1
3539	17
3540	8
3541	3
3542	17
3543	3
3544	1
3545	3
3546	14
3547	18
3548	17
3549	11
3550	2
3551	17
3552	2
3553	7
3554	4
3555	13
3556	4
3557	14
3558	12
3559	12
3560	14
3561	5
3562	15
3563	18
3564	13
3565	2
3566	16
3567	16
3568	11
3569	16
3570	1
3571	5
3572	17
3573	7
3574	4
3575	14
3576	14
3577	11
3578	13
3579	7
3580	5
3581	2
3582	11
3583	18
3584	12
3585	7
3586	19
3587	2
3588	15
3589	2
3590	11
3591	14
3592	16
3593	7
3594	9
3595	15
3596	12
3597	11
3598	11
3599	15
3600	18
3601	19
3602	16
3603	10
3604	19
3605	12
3606	7
3607	14
3608	5
3609	18
3610	3
3611	10
3612	6
3613	1
3614	17
3615	2
3616	3
3617	4
3618	14
3619	14
3620	3
3621	18
3622	18
3623	14
3624	3
3625	12
3626	18
3627	3
3628	18
3629	18
3630	19
3631	19
3632	7
3633	8
3634	12
3635	8
3636	19
3637	6
3638	3
3639	19
3640	19
3641	17
3642	1
3643	1
3644	12
3645	19
3646	17
3647	11
3648	18
3649	15
3650	10
3651	10
3652	17
3653	18
3654	11
3655	8
3656	19
3657	11
3658	16
3659	2
3660	14
3661	2
3662	5
3663	12
3664	5
3665	17
3666	14
3667	10
3668	16
3669	17
3670	6
3671	8
3672	2
3673	17
3674	16
3675	18
3676	9
3677	6
3678	18
3679	3
3680	15
3681	19
3682	8
3683	13
3684	5
3685	6
3686	17
3687	18
3688	19
3689	5
3690	10
3691	2
3692	15
3693	5
3694	14
3695	18
3696	16
3697	15
3698	2
3699	12
3700	12
3701	5
3702	11
3703	19
3704	15
3705	13
3706	17
3707	10
3708	4
3709	15
3710	1
3711	1
3712	13
3713	17
3714	17
3715	5
3716	5
3717	15
3718	6
3719	14
3720	17
3721	4
3722	13
3723	8
3724	13
3725	16
3726	12
3727	2
3728	19
3729	1
3730	2
3731	7
3732	14
3733	18
3734	17
3735	12
3736	12
3737	14
3738	1
3739	19
3740	12
3741	3
3742	17
3743	19
3744	18
3745	6
3746	10
3747	6
3748	12
3749	11
3750	15
3751	15
3752	4
3753	1
3754	7
3755	2
3756	14
3757	17
3758	13
3759	17
3760	12
3761	5
3762	10
3763	10
3764	10
3765	12
3766	5
3767	19
3768	14
3769	15
3770	17
3771	2
3772	1
3773	12
3774	14
3775	7
3776	5
3777	10
3778	16
3779	14
3780	14
3781	14
3782	15
3783	6
3784	14
3785	6
3786	12
3787	17
3788	17
3789	10
3790	15
3791	1
3792	17
3793	3
3794	18
3795	15
3796	15
3797	17
3798	5
3799	4
3800	5
3801	10
3802	10
3803	8
3804	2
3805	19
3806	18
3807	12
3808	15
3809	7
3810	4
3811	2
3812	19
3813	15
3814	5
3815	15
3816	14
3817	2
3818	15
3819	12
3820	17
3821	19
3822	7
3823	18
3824	8
3825	12
3826	1
3827	12
3828	6
3829	1
3830	1
3831	18
3832	8
3833	17
3834	1
3835	12
3836	11
3837	15
3838	5
3839	7
3840	19
3841	14
3842	7
3843	15
3844	6
3845	14
3846	14
3847	19
3848	2
3849	10
3850	17
3851	14
3852	2
3853	17
3854	2
3855	16
3856	6
3857	1
3858	14
3859	9
3860	11
3861	14
3862	18
3863	8
3864	14
3865	19
3866	4
3867	19
3868	18
3869	1
3870	9
3871	15
3872	17
3873	11
3874	1
3875	15
3876	12
3877	7
3878	3
3879	19
3880	1
3881	5
3882	9
3883	2
3884	1
3885	14
3886	10
3887	19
3888	12
3889	1
3890	5
3891	16
3892	15
3893	2
3894	13
3895	15
3896	5
3897	2
3898	12
3899	15
3900	13
3901	2
3902	18
3903	15
3904	18
3905	12
3906	14
3907	14
3908	3
3909	6
3910	6
3911	6
3912	15
3913	17
3914	6
3915	10
3916	19
3917	8
3918	1
3919	11
3920	10
3921	14
3922	8
3923	9
3924	4
3925	4
3926	19
3927	13
3928	17
3929	11
3930	7
3931	2
3932	10
3933	12
3934	12
3935	17
3936	11
3937	10
3938	18
3939	18
3940	14
3941	5
3942	1
3943	15
3944	1
3945	10
3946	19
3947	15
3948	1
3949	10
3950	14
3951	12
3952	11
3953	2
3954	14
3955	18
3956	14
3957	19
3958	17
3959	4
3960	12
3961	1
3962	1
3963	10
3964	17
3965	15
3966	5
3967	10
3968	6
3969	10
3970	15
3971	19
3972	15
3973	15
3974	12
3975	15
3976	2
3977	7
3978	16
3979	15
3980	11
3981	14
3982	13
3983	15
3984	16
3985	5
3986	11
3987	15
3988	2
3989	17
3990	3
3991	12
3992	15
3993	3
3994	2
3995	18
3996	17
3997	1
3998	8
3999	12
4000	7
4001	16
4002	13
4003	17
4004	1
4005	18
4006	5
4007	1
4008	16
4009	17
4010	10
4011	15
4012	18
4013	5
4014	17
4015	10
4016	5
4017	9
4018	2
4019	14
4020	6
4021	18
4022	17
4023	12
4024	18
4025	6
4026	19
4027	10
4028	7
4029	3
4030	7
4031	1
4032	1
4033	16
4034	2
4035	5
4036	2
4037	3
4038	17
4039	18
4040	15
4041	6
4042	15
4043	10
4044	6
4045	14
4046	1
4047	4
4048	14
4049	16
4050	6
4051	19
4052	17
4053	18
4054	4
4055	11
4056	5
4057	6
4058	5
4059	14
4060	1
4061	13
4062	1
4063	4
4064	7
4065	19
4066	11
4067	13
4068	5
4069	15
4070	19
4071	1
4072	18
4073	19
4074	14
4075	7
4076	18
4077	1
4078	15
4079	1
4080	13
4081	17
4082	14
4083	11
4084	17
4085	7
4086	1
4087	9
4088	11
4089	15
4090	3
4091	12
4092	14
4093	5
4094	2
4095	15
4096	1
4097	4
4098	3
4099	15
4100	13
4101	19
4102	1
4103	7
4104	18
4105	14
4106	15
4107	8
4108	17
4109	2
4110	19
4111	11
4112	3
4113	19
4114	12
4115	10
4116	3
4117	17
4118	1
4119	3
4120	18
4121	16
4122	10
4123	2
4124	10
4125	14
4126	19
4127	11
4128	13
4129	5
4130	18
4131	14
4132	2
4133	2
4134	13
4135	2
4136	15
4137	14
4138	10
4139	3
4140	19
4141	8
4142	1
4143	11
4144	12
4145	2
4146	5
4147	18
4148	15
4149	11
4150	1
4151	15
4152	14
4153	8
4154	19
4155	18
4156	10
4157	1
4158	19
4159	12
4160	5
4161	10
4162	15
4163	4
4164	2
4165	8
4166	17
4167	15
4168	16
4169	17
4170	1
4171	15
4172	4
4173	7
4174	18
4175	1
4176	8
4177	5
4178	2
4179	1
4180	8
4181	12
4182	19
4183	1
4184	2
4185	5
4186	17
4187	19
4188	13
4189	15
4190	12
4191	4
4192	19
4193	14
4194	3
4195	18
4196	1
4197	12
4198	17
4199	2
4200	1
4201	14
4202	5
4203	15
4204	19
4205	3
4206	17
4207	4
4208	15
4209	19
4210	14
4211	1
4212	11
4213	10
4214	14
4215	11
4216	3
4217	4
4218	5
4219	15
4220	7
4221	7
4222	18
4223	16
4224	11
4225	1
4226	18
4227	7
4228	2
4229	10
4230	12
4231	19
4232	10
4233	17
4234	15
4235	6
4236	12
4237	4
4238	16
4239	6
4240	16
4241	18
4242	12
4243	18
4244	12
4245	18
4246	13
4247	11
4248	9
4249	15
4250	12
4251	15
4252	4
4253	17
4254	15
4255	12
4256	16
4257	19
4258	3
4259	12
4260	10
4261	8
4262	15
4263	16
4264	17
4265	4
4266	18
4267	8
4268	11
4269	18
4270	19
4271	2
4272	5
4273	10
4274	3
4275	13
4276	3
4277	14
4278	3
4279	8
4280	8
4281	3
4282	14
4283	12
4284	15
4285	1
4286	14
4287	19
4288	19
4289	19
4290	9
4291	10
4292	15
4293	3
4294	2
4295	13
4296	1
4297	2
4298	5
4299	3
4300	15
4301	1
4302	17
4303	10
4304	12
4305	1
4306	17
4307	14
4308	10
4309	15
4310	16
4311	3
4312	5
4313	10
4314	11
4315	10
4316	13
4317	12
4318	18
4319	17
4320	6
4321	12
4322	19
4323	17
4324	13
4325	11
4326	8
4327	7
4328	10
4329	15
4330	14
4331	8
4332	14
4333	16
4334	7
4335	17
4336	3
4337	8
4338	11
4339	10
4340	5
4341	16
4342	1
4343	15
4344	18
4345	17
4346	15
4347	19
4348	14
4349	8
4350	6
4351	11
4352	18
4353	1
4354	19
4355	11
4356	17
4357	11
4358	14
4359	17
4360	7
4361	14
4362	18
4363	14
4364	5
4365	14
4366	13
4367	15
4368	13
4369	2
4370	15
4371	1
4372	1
4373	7
4374	1
4375	5
4376	6
4377	14
4378	6
4379	11
4380	9
4381	2
4382	10
4383	15
4384	1
4385	13
4386	1
4387	14
4388	14
4389	15
4390	4
4391	2
4392	8
4393	3
4394	7
4395	6
4396	18
4397	17
4398	11
4399	17
4400	19
4401	16
4402	18
4403	16
4404	19
4405	5
4406	17
4407	13
4408	15
4409	3
4410	15
4411	14
4412	3
4413	1
4414	13
4415	2
4416	15
4417	10
4418	14
4419	14
4420	18
4421	17
4422	5
4423	19
4424	11
4425	16
4426	8
4427	18
4428	16
4429	12
4430	14
4431	16
4432	9
4433	2
4434	3
4435	7
4436	5
4437	15
4438	17
4439	8
4440	12
4441	12
4442	5
4443	5
4444	19
4445	7
4446	13
4447	9
4448	2
4449	2
4450	10
4451	1
4452	7
4453	10
4454	17
4455	15
4456	3
4457	13
4458	19
4459	5
4460	11
4461	13
4462	7
4463	4
4464	14
4465	6
4466	19
4467	15
4468	17
4469	5
4470	1
4471	1
4472	2
4473	1
4474	7
4475	17
4476	18
4477	15
4478	5
4479	14
4480	9
4481	10
4482	5
4483	9
4484	2
4485	1
4486	2
4487	2
4488	14
4489	6
4490	15
4491	5
4492	3
4493	2
4494	2
4495	3
4496	13
4497	15
4498	14
4499	3
4500	9
4501	16
4502	1
4503	19
4504	19
4505	11
4506	10
4507	18
4508	16
4509	5
4510	19
4511	17
4512	18
4513	6
4514	15
4515	19
4516	2
4517	15
4518	8
4519	18
4520	15
4521	2
4522	6
4523	14
4524	17
4525	14
4526	10
4527	16
4528	6
4529	15
4530	18
4531	17
4532	18
4533	2
4534	11
4535	1
4536	11
4537	9
4538	2
4539	2
4540	7
4541	5
4542	10
4543	19
4544	16
4545	19
4546	19
4547	5
4548	16
4549	13
4550	16
4551	2
4552	17
4553	14
4554	16
4555	19
4556	15
4557	11
4558	8
4559	1
4560	18
4561	14
4562	5
4563	2
4564	1
4565	10
4566	1
4567	14
4568	5
4569	1
4570	15
4571	19
4572	5
4573	17
4574	3
4575	10
4576	15
4577	12
4578	4
4579	2
4580	14
4581	14
4582	10
4583	17
4584	7
4585	7
4586	12
4587	15
4588	7
4589	10
4590	2
4591	16
4592	14
4593	19
4594	14
4595	5
4596	18
4597	4
4598	18
4599	18
4600	2
4601	19
4602	15
4603	18
4604	3
4605	12
4606	4
4607	11
4608	9
4609	10
4610	14
4611	10
4612	19
4613	19
4614	15
4615	16
4616	16
4617	5
4618	17
4619	15
4620	17
4621	1
4622	3
4623	16
4624	10
4625	5
4626	11
4627	10
4628	19
4629	10
4630	18
4631	19
4632	5
4633	11
4634	5
4635	18
4636	14
4637	4
4638	3
4639	11
4640	7
4641	8
4642	2
4643	14
4644	16
4645	17
4646	13
4647	1
4648	14
4649	7
4650	2
4651	8
4652	15
4653	5
4654	16
4655	12
4656	1
4657	17
4658	15
4659	13
4660	1
4661	3
4662	7
4663	12
4664	18
4665	4
4666	18
4667	17
4668	17
4669	2
4670	14
4671	11
4672	11
4673	3
4674	16
4675	10
4676	15
4677	13
4678	8
4679	9
4680	15
4681	11
4682	15
4683	7
4684	3
4685	5
4686	14
4687	8
4688	6
4689	17
4690	8
4691	18
4692	18
4693	2
4694	3
4695	8
4696	10
4697	15
4698	8
4699	16
4700	4
4701	5
4702	18
4703	7
4704	18
4705	10
4706	4
4707	10
4708	15
4709	17
4710	8
4711	4
4712	9
4713	10
4714	4
4715	14
4716	5
4717	19
4718	19
4719	17
4720	14
4721	17
4722	1
4723	17
4724	16
4725	10
4726	3
4727	9
4728	19
4729	19
4730	14
4731	18
4732	15
4733	5
4734	10
4735	15
4736	18
4737	1
4738	17
4739	10
4740	13
4741	10
4742	14
4743	2
4744	10
4745	5
4746	7
4747	2
4748	11
4749	11
4750	5
4751	17
4752	17
4753	15
4754	19
4755	4
4756	3
4757	10
4758	17
4759	16
4760	18
4761	1
4762	3
4763	11
4764	17
4765	1
4766	12
4767	18
4768	1
4769	2
4770	11
4771	12
4772	19
4773	5
4774	15
4775	19
4776	6
4777	14
4778	15
4779	2
4780	2
4781	10
4782	17
4783	16
4784	17
4785	10
4786	8
4787	16
4788	17
4789	14
4790	12
4791	4
4792	12
4793	17
4794	17
4795	17
4796	2
4797	15
4798	16
4799	18
4800	16
4801	2
4802	15
4803	7
4804	2
4805	12
4806	13
4807	6
4808	8
4809	17
4810	16
4811	18
4812	17
4813	10
4814	19
4815	16
4816	7
4817	19
4818	15
4819	14
4820	17
4821	4
4822	3
4823	18
4824	2
4825	4
4826	12
4827	9
4828	14
4829	8
4830	10
4831	11
4832	3
4833	2
4834	2
4835	19
4836	6
4837	15
4838	14
4839	3
4840	2
4841	15
4842	11
4843	17
4844	8
4845	10
4846	9
4847	17
4848	17
4849	10
4850	4
4851	7
4852	18
4853	7
4854	15
4855	15
4856	14
4857	2
4858	13
4859	3
4860	5
4861	19
4862	11
4863	2
4864	13
4865	3
4866	11
4867	18
4868	6
4869	2
4870	10
4871	1
4872	4
4873	1
4874	17
4875	7
4876	5
4877	15
4878	10
4879	16
4880	3
4881	2
4882	14
4883	2
4884	1
4885	11
4886	7
4887	9
4888	17
4889	11
4890	1
4891	4
4892	15
4893	7
4894	3
4895	1
4896	8
4897	18
4898	2
4899	11
4900	3
4901	15
4902	1
4903	19
4904	11
4905	2
4906	15
4907	10
4908	15
4909	2
4910	16
4911	17
4912	5
4913	19
4914	8
4915	17
4916	18
4917	4
4918	15
4919	13
4920	10
4921	15
4922	1
4923	16
4924	6
4925	10
4926	15
4927	1
4928	14
4929	17
4930	11
4931	14
4932	19
4933	13
4934	15
4935	3
4936	5
4937	5
4938	13
4939	10
4940	3
4941	14
4942	5
4943	4
4944	19
4945	14
4946	10
4947	14
4948	2
4949	10
4950	18
4951	14
4952	1
4953	11
4954	18
4955	12
4956	5
4957	11
4958	14
4959	10
4960	4
4961	17
4962	6
4963	14
4964	17
4965	19
4966	1
4967	10
4968	19
4969	4
4970	9
4971	8
4972	1
4973	18
4974	17
4975	15
4976	6
4977	19
4978	9
4979	2
4980	8
4981	6
4982	2
4983	8
4984	15
4985	13
4986	11
4987	3
4988	6
4989	11
4990	8
4991	14
4992	6
4993	18
4994	16
4995	3
4996	19
4997	16
4998	15
4999	2
5000	14
